;Cycle;A1;A2;A3;A4;A5;A6;A7;A8;A9;A10;A11;A12;B1;B2;B3;B4;B5;B6;B7;B8;B9;B10;B11;B12;C1;C2;C3;C4;C5;C6;C7;C8;C9;C10;C11;C12;D1;D2;D3;D4;D5;D6;D7;D8;D9;D10;D11;D12;E1;E2;E3;E4;E5;E6;E7;E8;E9;E10;E11;E12;F1;F2;F3;F4;F5;F6;F7;F8;F9;F10;F11;F12;G1;G2;G3;G4;G5;G6;G7;G8;G9;G10;G11;G12;H1;H2;H3;H4;H5;H6;H7;H8;H9;H10;H11;H12
;1;-23,8095466038462;-17,3516619086704;-18,7950081165386;-14,0705608489811;-23,2202534387184;-24,2124883787556;-15,6967645262348;-14,6455203190117;-23,7792233087525;-19,6481025921016;2,20596432928642;58,4143543684459;-15,3040915853981;-10,3006278066468;-10,0876749845374;-12,1240924387484;-4,19209503917591;-23,5338570339345;-17,295981548838;-13,5002221906566;-13,2666852071952;-31,6671894715155;1,23024942897791;50,4580470898459;-21,9308633969417;-4,8969604674985;-11,66322809241;-9,42572384079676;-12,6829948095719;-20,1283658752386;-24,5020477329076;-7,24853589720306;-18,4730291438332;-24,8324925425159;3,06696325838402;35,3197196251022;-20,8729990416514;-12,486451380717;-5,0942399171895;-13,6821064408073;-17,1875144398327;-18,0291984668052;-15,3115393415565;-18,8908893037792;-23,0891860158345;-26,2474234967031;-7,22843829028579;21,6089563148089;-18,5232022207333;-9,10378905967627;-10,9597273847444;-19,839730459229;-28,6862845763649;-27,2667950401164;-14,9971331665574;-15,2071871563749;-9,70956614471061;-20,4696476577237;-10,62797280632;7,84043865534022;-18,4788893859659;-12,1590452951223;-20,5000274984241;-18,7019230927249;-44,7488384637504;-64,115404199621;-15,6460232399841;-16,1280628497393;-19,7845871839581;-13,2030405982287;-7,91303152472028;-4,41044290249192;-24,5772412854449;-19,4133452976112;-16,8023024192548;-16,2479100404585;-21,3737669394818;-35,2200821575393;-3,99580156793127;-11,8279959289275;-7,45962646993348;-10,0761636169186;-9,38529047227712;-7,19336490402156;-29,5723323414004;-24,5801270431384;-35,237043427338;-50,1471432121834;-49,3107286844152;-42,9209380001676;-26,7291898942935;-17,7063965467905;-14,614497599945;-16,3737745894759;-14,6836984764223;-18,2674648058883
;2;-6,62537617761973;-5,97109560821627;-7,09665229499251;-7,72521540491607;-15,4884321170475;-16,7709898229641;-10,1973378436942;-6,18176290870633;-14,8344544624019;-18,3197167864405;12,3060986622945;59,7742289125854;-8,62442589371312;-8,17135731092776;-3,10828157797732;-2,99922061518373;-6,37350122522366;-10,9564147483934;-9,29806078528964;-8,23857670240977;-6,70469459455171;-33,6230215088558;3,94429577743767;49,7475750239842;-13,018078216187;-5,48546975804948;-4,71576723853104;-6,51426923726694;-13,9479839439791;-7,8540810075624;-12,2206687453358;-4,84516489015823;-9,50749740852825;-16,7257454033224;-4,60242016537495;41,8448633209114;-8,503132014107;-3,17613691798897;-3,90915337225351;-11,1849055524654;-6,0044463198833;-5,95003308863852;-11,6664216596673;-9,06851840353784;-15,4323535944236;-18,2957380515968;-16,6364264471167;28,3257183699152;-9,28590342109965;-10,0569787216577;-4,18190458036497;-13,8404078754629;-11,4173763630561;-14,3137998721868;-0,575716209268649;-5,79518059568863;-6,47893046333138;-8,53149727152368;-0,853073715163646;14,4268552975636;-5,86509216877039;-3,61259650730881;-12,0296788925639;-9,66512712855047;-10,7878112604512;-40,9567673982424;-5,94371324995927;-5,89257476906141;-9,34178588303212;-0,856615659054569;-0,963578132184466;-4,95581565914426;-5,07321394400969;-7,97517542116702;-5,86814496184388;-10,9294778592312;-6,95976561686302;-22,3053842097038;5,94182811743804;-7,72447589260446;-2,68948978174558;-7,51217372116253;-7,48602774576148;-8,02432716212934;-14,1622358096433;-21,8263272155168;-15,7927291318251;-27,2429468940009;-23,5961134004001;-17,4455762570783;-11,729358279696;-6,04241069204318;-9,05251741816119;-8,20754247873037;-11,9252693814265;-2,90197394850429
;3;-2,70413884877826;-3,37934252718151;-6,21420874010801;-5,61668248354772;-12,1777493731865;-6,42153021493823;-5,86905068645456;-5,46800064882336;-8,5757172981057;-12,7271693025191;15,0383178349675;36,0811346655664;-7,53679698199221;-4,84384222868175;-2,01120804569109;2,32243231582379;-3,84470086583451;-9,34112475460051;-4,07723612261407;-1,81872567332539;-2,53869668018251;-27,4338335081752;6,94618653031466;35,7082519921473;-10,2893706653463;-3,87719959975993;-0,926261755053474;-8,13113086580506;-4,21175247569317;-2,19893205523931;-7,14949004298023;-0,981586461738971;-10,5680832329122;-13,4751953856994;-1,00764381653016;37,8690361476747;-3,76509611330948;-2,36484084317271;-0,591740463195492;-9,16157872836311;-7,05867673848661;-0,64698597098095;-5,25738598192902;-6,20830106075982;-8,98523491973128;-18,6848679212476;-9,54441642336815;24,6872613642463;-3,49562242974798;1,30379583062359;-2,03615782883435;-10,2219412032023;-11,9631576172928;-7,62276286538872;0,622562589552672;-6,43639120842363;2,1467259894398;-8,6721982513136;-1,80204597173315;7,32919631618051;-0,159249301708769;-1,43430725391954;-2,86132958470034;-4,23477259334459;-4,85362882923801;-28,7060834735971;-0,0705010186338768;-4,26303863446765;-2,21514306637437;-4,1293243518835;-2,01314328828357;2,51077494216815;-2,85824163412553;-3,366102463468;-5,13100337934929;-1,6889247484828;-5,74375578725267;-18,9297430823158;6,90656261476579;-2,85776971825317;-0,0641251551919595;-5,30438211156797;-6,61264092180136;-4,0391259234425;-16,6080886967011;-6,09962780444403;-10,0993848503549;-21,8790260905294;-16,762593515924;-12,6025300262841;-7,40041941158779;-7,07421941988468;-2,34575941669254;-5,55546626142768;-10,1148353231974;-9,19443341440865
;4;1,08501298878036;-1,27367876501148;4,24708413229655;-0,718116710752383;-8,3280098567293;-3,86089256187233;-0,98754648881004;1,48281499475434;-2,8680108512217;-9,29380629383786;7,75637410427862;26,0589293821763;-2,02803211193486;-1,45139121212014;0,126142936846463;-2,63179629104479;0,566173542699289;-5,05372217213699;-0,789277755286548;-5,12299854160938;-0,753562968007827;-16,6926502739725;8,8299081541245;29,8139406481014;-3,50769112505077;1,54698206953799;4,45625537162096;-0,996779868465637;-0,384460759441481;-6,42440142717487;-2,7880335810446;0,131743092968463;-3,35157719853578;-7,52763006366422;2,09884601556314;30,2362219166907;-7,00020800357424;-2,30452657076876;-8,69644902595928;0,506515875107652;1,54528772639878;-1,50190201424084;-0,440396357791997;-6,36005126317605;-7,61624529269648;-9,48220897035162;-4,63624908814199;17,7719443597866;-1,32424239676266;-2,36033333095384;1,93746376739728;0,159457447306977;-2,40543185430352;-3,39266871507425;0,834019747097045;-4,91940474800958;0,193278341677797;-6,32584486308315;-0,777147154485647;5,78475314817842;1,26948964093845;3,42781358607817;-3,40514151344905;-2,54001853088903;-0,0385927637717032;-13,6133655540089;2,11886881964892;-1,73751210954106;-4,39172579340129;-7,3358763871388;0,278105555637467;8,28033920205644;-2,73604765901064;2,61210519617725;1,7643340066661;-1,46229091092118;-1,03971568434145;-17,7640684233547;1,33125434807471;-4,91220973362215;5,74629170951494;-1,83243626820922;-2,56714127133409;-1,50217188770421;-6,36889191066757;-3,18909248298451;-11,168007175771;-16,6459703988266;-10,6649191675106;-5,5082698243159;-4,51972787362365;-1,0283988123665;-1,03280425159846;-4,64045562175215;-11,8434682971938;-5,8819205044756
;5;-1,94174855171377;2,84395007073954;-3,96251358020163;2,54837215435646;-2,55834620099131;-5,86616876352582;-1,79134073684509;-0,343463840270033;-2,5433568323856;-4,79330221600321;6,98859149079226;12,6558685149366;1,09841189628878;3,66493901268723;2,51227588218399;-0,218104270741151;-5,01122780735432;-5,4125556418212;2,27358576561437;-1,80837400468909;1,13753048591752;0,246532046925495;8,52979517154017;19,9855511566366;-7,20012710265701;-1,97560844898044;0,416658686623578;1,17761438997923;3,40352723838942;-0,505095288404391;-4,243711379464;-1,50467971586113;-4,4119216246313;-3,69700480064375;5,62770171348893;18,5243100585021;-5,35421499321001;0,690848214591369;-6,69520059509432;-2,82513906262147;-1,16665988077284;-1,89685431470389;0,284800248503416;-0,74983741287042;-2,73529101756549;-7,50220157783997;-0,294241009399229;14,3705451225078;0,0580780846289599;2,58027422160649;0,754351251294338;2,47372244620556;2,32466143246347;2,24538704926454;-2,67864041693474;-2,00739640777647;-0,628086820724548;0,283449560157806;2,07685539395015;9,63533069566074;0,54124949524612;2,05312251194209;0,933128145552473;-2,13554442213763;-4,64347297078166;-10,6927603213067;3,51795842665115;-1,98786100183679;-4,80512269217752;-1,2406704396526;1,95168148633502;5,48399049916861;1,67594279864488;1,8273780283389;-1,74852606504373;1,35736265753803;3,78249138928504;-16,8493671902015;4,94100490649407;0,336329520471281;-2,1674060203859;-0,729627613040975;-6,25991802947465;-1,1480758765033;-4,28789329221627;-8,23826903471627;-10,4878478993232;-14,9790729538695;-14,6605008276656;-4,40204203452959;-3,88878880953553;-2,27236840809883;-0,69372303053251;1,5907184250168;2,50699863979889;-4,35944343532447
;6;-0,928472135775792;-2,82748091349413;1,91968172429779;-0,593096210561725;-1,08946261780011;-2,41172966304612;0,735186368980521;-3,37970328153506;-2,83540186346227;1,44328537090814;1,8919526405698;9,26574435951443;2,52807902530003;-3,48166685832575;3,87350676436517;-0,646452487978877;1,54466830202909;-3,48012997317437;1,27150899315075;1,03237370884199;-3,80145231524284;-0,0913805114887509;6,78266110074128;13,0783034435567;-0,589343244793326;1,02767815211928;-0,0567768653299936;-2,41214992973482;-6,55823685879477;0,00625334656297127;1,23542337665276;0,293955128621292;-0,538429510870628;0,960524532864838;2,91827786930889;12,8643984965433;-5,87936396656278;-2,28789645822417;0,6471108266378;0,908145471685202;-1,51093235490816;-3,8696870425556;1,53587561707445;0,150172648853641;0,066562264275035;-6,24753578362152;-3,70223080888809;9,04824797362608;-1,57254006223138;1,40223110555962;1,42719525832354;-3,1978502123111;-2,14348495000695;4,22548483069068;0,334576538651163;0,220530088492978;-1,13451066310108;-1,35749789850342;-3,33232338909875;1,06476906563421;-2,72702901754337;-0,808628701947328;-0,346520579266326;-1,71788672324601;5,80364465444882;-2,63909985328974;0,312312966196259;3,06256990463817;-2,75733862414245;-0,697220784725687;-1,62498528619926;1,18764220694493;-2,42500386618167;-3,9444083210351;-2,39322285948901;1,42701697888242;5,49849814144136;-15,9866678959361;1,53684136953416;2,67691058631999;-0,133108426939089;-0,902697514817646;-3,76861444942097;6,50679938591611;-5,58872968539754;-7,31479097161991;-3,4514891911781;-12,7472342573305;-10,6299616383089;1,92928198099844;-1,84989114653808;-4,02830075429347;1,90707632132808;4,15075089873426;1,37040926990903;1,25605009137962
;7;-0,586340873598147;-2,60365260499657;-0,683719127859604;-0,602732253647901;-1,09470255682845;0,174786852078341;3,27342944683232;-1,21892542376099;-0,64161050923849;-5,55743083459902;-1,44199413168144;7,70471840393293;3,16868112352813;4,80555816779179;0,351679577896903;-1,91684423491552;-3,59767735747391;5,21425377983996;-1,44150759309832;-1,23283697297848;2,74661951067719;0,62368235615304;-2,07043075881029;2,52579026367994;1,63935898293221;2,79414594299033;-2,46429669390318;-0,580776031968526;-2,59788856746854;-0,706521703789804;7,79390066673523;2,9202236895394;1,32187677619686;3,00110845300469;0,605091420718054;-3,03135290018463;0,727806572226655;-2,59550203371464;-0,128742347889784;0,418283833399073;-1,12986606418463;-6,85668260041984;-3,529212161136;-2,13341293968142;-1,17040446318833;-4,38667174405145;3,87683418373581;-3,73523147874675;2,95479631916351;2,50104006378479;-1,69122224774264;-2,98734725063969;0,126645109241508;-0,254623747366622;-0,586046099595933;0,0143724533131717;5,22820149000881;-0,261144205794608;2,2975546000398;5,95416199857527;-0,626171147965124;4,47463456466448;-0,310254572459598;-2,36639376711037;4,27664140334673;-6,52025374723644;-2,52541545483928;3,47017704937662;-0,0127801505113894;-1,60079496669823;-4,63671353372274;0,0751282458127207;-2,91975311391707;0,585801654634452;1,48795515995789;1,0225474423969;0,859523187839386;31,9148337197475;4,14658942683764;0,372470606273055;-2,59978892977188;1,39712947189082;-2,68429566093346;-6,33710176980048;-2,79655239135082;-4,79805440149403;-2,9292916767572;-5,09303669904739;-1,53228815878674;-3,25355410689963;-0,192099701236657;-0,758114186584407;-0,0429071037283393;-2,3822345002468;-5,34528291975812;-7,35233220321834
;8;-2,74395653579813;0,724919455582949;-0,341555841262561;6,59784306485653;1,1488446575363;-2,73868645457242;1,00992432314843;1,52071796257087;0,710148369335457;1,29805850845423;-2,02568928725805;-6,08041675611821;-1,4665860306477;0,553976540822077;-4,59006083207623;-1,71310708366309;-0,0818139325174343;0,5805250128019;4,29225917971189;1,72681269392615;-0,652319129731495;-0,423941229169941;7,65655851471092;-8,43345274739431;4,30312791803817;0,218337965377032;-0,713850376116625;3,52746131775893;-2,95466897318329;0,39687361129063;3,20712592667633;-0,637091509838683;-0,120542083285272;1,12080329260971;3,44865001025482;3,97988021434912;3,54470318463609;0,517798117800339;3,96455201703156;-2,17752589673546;0,0519897320536984;-4,6844910548366;-0,461969669708196;1,30664101062575;-1,63148425648433;-7,35489969240143;-1,86025107849082;-2,97964404615959;3,81026699190033;2,44165450124683;3,1127296941213;-2,71091782248459;1,14556367125579;0,0145430728734937;2,24333855345367;0,0701859109040015;-0,36903580580838;-0,70384425848215;-1,7043926239121;-1,43231257880825;0,9475955508683;-2,16298891436782;4,48920233280023;-1,27783199083024;0,592665468972882;-2,51956435868897;1,54579810352061;-2,28114139764102;3,02182552601744;1,36355793815937;1,60278455129901;-3,89211322763458;-0,692815139163031;5,66899839709868;2,01513872465239;3,76212867117556;1,48447171153066;6,55366950006919;5,42626802432551;2,97502004079297;-0,842585361946476;2,92084207482185;3,33411205366929;-3,87802042171234;-2,26828220714469;-5,20342787173013;-3,24888237114237;-1,8082139291987;1,19625539758681;0,260638181722243;-0,45617433735606;-0,396121702762684;-2,36202276329595;-2,11101421743024;2,08429302654122;-2,32985058756549
;9;3,99319527564012;-1,86741081121136;1,46300386364101;1,46931469156698;1,84062884539799;0,136895386300239;3,6282482832421;0,115581589514932;4,37781905617339;-1,4253123911044;-4,86061000985319;-2,9834821363479;3,6210390880924;-2,90854831089518;-1,8867892980852;0,516747099216445;6,15792016152182;0,353771584628703;-3,23569472023064;0,198665117856763;2,98755314725395;4,56822288521744;3,32934702050261;-5,94690420151483;5,01889386016046;1,4186465463672;2,87863093197257;-0,655320422859404;-0,0346006563818264;-1,96091759617229;4,870587903662;1,67423850989962;2,74098742056913;-0,128648179141692;4,99044570765636;-7,57407271726288;1,99367558428867;3,10521403372013;2,36082096426526;-0,601223191838017;-2,01518266331004;-0,868507003803643;-0,605913450338903;6,27305621517826;4,67061221543327;-7,69203033704389;-2,62322207010902;-6,94696110201039;2,10054730308775;2,86956797763514;3,06145280589817;-2,40861516300856;-2,79645981306021;2,73145706129162;0,112758087247585;2,52223344296499;-3,80929673922856;-1,12164752098079;0,649610065545858;3,99614540353377;-0,136601528980464;3,37027711174733;-1,19864831687983;1,41668055638002;6,51268473054279;-3,41389948927781;0,246890401389919;4,29638870854797;0,108429308546874;0,73586533548314;-0,315923691877742;2,87745342838252;-1,70172163459665;0,463129855862462;-0,313639642648468;1,94970342758961;-0,917440333652848;4,92930892676713;2,23279778667074;1,47356114175454;-2,76922418617824;0,484833337058262;-0,397483057383397;2,96215780722105;4,23385778762213;-1,79166923509229;-4,59460144749164;3,95072341808236;-0,0761824781466203;7,27579990920503;1,96455916183322;1,01786695992405;-1,94408414117925;0,434858107048058;-5,22343724016537;-2,66137691695576
;10;1,28234887610097;2,15939499533579;3,43723849970229;2,72286191919238;3,29632602907168;-1,10544444515517;3,24559374680848;4,19725738212992;2,14949249953906;4,66600885347179;-4,83835649907724;-2,90046553452157;0,181564202528079;2,78688058389662;2,26350058393882;3,66749674292487;0,988719055546881;2,40411422228317;4,03810239223867;6,36826660367069;1,64060762837335;2,5203470760257;3,54339136920908;-9,16909708524054;6,97171727800605;1,1589918719842;-5,55476613326118;0,202909238044413;1,96358999457789;-0,963488006844273;5,49376411051981;-0,528104861192332;4,95651824416973;-2,70695945041689;-1,50804230956874;-4,93076665572153;2,69142393720222;0,442628653415795;1,16406949077145;-0,44704200985143;4,7596807329146;2,28951530870836;1,92103773097233;-6,81374905583471;5,47368401086987;-4,0023093474465;6,8108229140671;-6,13840323013301;2,56196685456871;0,480340806806453;1,91715587351246;4,40564578286421;-0,263390340834576;-1,35338792594575;4,32299344385274;2,30215981848323;1,10517365900796;2,34360203469032;3,68744777385655;-0,153521662856292;2,83217604895663;0,548562155758191;-3,26833873621899;6,11143379246778;-1,4342386098615;-3,46644112260219;0,0541808095254055;5,05897624910176;-1,25199153721451;2,93727079445307;4,81736538056839;3,75199949040825;8,76348707664283;2,08538166931157;0,870761800615583;0,413154149361617;3,91770324331128;10,6198846603729;0,486590031306605;2,55120033794219;-1,10406985642885;3,50853710585443;4,33087772533418;-5,00088529659843;6,27603530340321;2,08004745435846;0,178571493760501;-1,38213599794653;3,07447117165839;8,28998362579659;3,54251666819619;6,35397095495046;1,40671226078439;-1,42600940735474;2,84992904685714;-0,625963277615483
;11;0,545628983153165;2,73796552244494;1,35972241614218;1,39731423364947;0,106034492229355;-1,12390141635706;-0,477874213908763;0,383921757525059;0,291289017881809;3,23243571100056;-6,35613571815611;-5,26348705408964;4,88833323883091;-0,477643061839444;6,26877693111737;0,871232443508688;-3,24566185090816;-0,466433887773746;3,41688813236897;-0,500940751982398;4,70162586440119;6,61651860084294;-4,98083731981933;-16,9584214209362;1,66136501972642;-0,548654555430858;0,274778331107427;0,863391236091502;4,47570285819165;-1,07005572783601;4,35522823984184;0,322291276177111;-0,221985885490085;-0,035510341038389;-1,1112626623858;-8,99765784491956;2,15358285521779;2,63502834325254;6,8093631027441;-2,15979766175815;1,20569563424397;0,144566922861941;1,77709717101607;5,2183412657073;1,30142131230514;-1,70735742270335;8,770754770454;-3,89575790319623;5,47041318903666;-3,3419854838744;-1,52889224061983;1,29999370265386;1,80752742936738;3,63965202665258;0,823275962015032;2,10894761671352;-1,84802367353132;5,30788116900794;1,81733366869321;0,419960292124415;3,90691715499997;0,436813460946269;3,5308710944887;1,31791467748599;3,55194655967171;-2,76873198102612;-0,164401686011388;1,41239126503206;-1,82334418843038;-1,62547613038032;3,4777617247446;-2,29434520044833;5,45160592746834;2,74743471410738;1,87084326011154;-0,675146838870205;2,30461280248801;7,20670985481365;0,911286091676629;6,29876668672023;0,837213401409826;4,70461074106925;0,888104103347814;-0,818906288315247;2,2640212393826;0,635609477204071;-1,3522028453217;4,32382626263916;0,525914080117673;2,20041621152996;5,34533367906397;-0,482034924002619;2,14081612847804;5,70018716965205;5,3715450505124;-2,15523996874254
;12;4,50592286463598;1,59265312349407;-0,863063758787575;-1,12623758634618;1,96993420663011;1,13375729987729;4,86334616458998;0,887717196296762;2,32712097884541;-0,385957659108499;-7,07191958182921;-0,180716446242513;-0,314081089684805;-0,72923449927157;1,194947761192;0,363779494011851;0,83611060892099;1,54386919694798;1,90186880534702;1,64180589581247;1,09271759669673;2,60868190623887;-0,46479264731579;-4,0109414556664;6,1659450840898;3,52079068141211;3,72223691689987;0,129579824981192;0,25099431448325;5,15124888463424;0,347545844284468;0,541821769699254;3,78358303875621;-2,79790406763232;-1,85975271331699;0,618546226987291;2,76051044966061;0,3403623141362;0,126772810403963;1,84936245860672;1,58554076201699;1,69760870045002;-1,49770834838228;3,18353444839522;6,10449154538856;0,929384859053698;2,70480351066499;-3,28422192666994;3,87861016690522;0,558824220684983;1,82680912447404;1,85253712182521;3,51149505482681;-0,577273522615087;-1,91228803800504;0,256793887776894;-0,406453186064937;4,58807279187795;2,05341386518148;3,52053492525829;1,30977780686862;-1,16102535531081;6,79028028152834;-1,07937165925978;3,22294053904989;1,02100994780403;0,16974357046638;-1,44416129841284;2,93537344872402;-0,384031813830916;-2,46780406590688;3,77819703068508;4,52155360034521;-0,169375213120475;-0,549979408565378;-3,39577831451334;4,52183666245628;2,9903053413268;-0,149863732327503;2,10028379655796;-0,168286311844895;-0,324662289897788;9,57740082881173;3,69216782098556;3,24028060463206;0,717287662419949;5,11823476984137;-1,99633807403961;3,84648904594496;4,83251888266068;2,94917069491476;0,117009352379682;1,09757028571767;1,0890757845109;5,91878986017764;3,72318972237781
;13;4,41300115915556;3,18440649607282;0,229340690293611;-0,898807654275515;3,13462146716302;0,233219999588528;6,20481776056704;1,44352053132025;-0,413162813274994;5,89042756261506;-6,39267838620162;-3,89969510885703;3,27354715826368;3,5050186335443;1,27908212556576;3,69861656661169;0,798993708303442;3,81711800874064;0,149795002059818;3,39051563664862;5,42985805823264;6,11281209937806;-1,15992237270802;-4,82614706538698;2,34289663854815;-0,107998264123125;-0,527317896376189;-1,06613933410108;3,42130961833664;-2,08739746239598;-0,529271840162892;-2,31871905251091;1,49912061336681;1,32178636362096;0,037026059888376;-11,5403842417959;3,3015260258303;1,11161934330994;-1,35903562207523;2,28064871717379;-2,231384205425;6,10685724097038;0,845410483945216;4,54472877909257;3,74838999169833;1,2641317754219;1,21771435012079;-11,3823945515505;-0,949025844466632;-0,0794213776125616;-2,7774422737748;1,98394421651801;4,33241266441792;-2,20215220900263;-0,794087337861583;6,44590369090292;3,54830611408806;1,67149368083028;4,67035862220337;-4,52414528492409;4,93651969594202;-2,37775469928056;-1,88438310237871;-0,911955135140033;-0,0140170984545875;18,2716925550444;0,464099914250255;-0,326587903360632;-5,16307722290867;1,8303185514028;2,90352747510542;1,50895046303594;2,28974980493012;-0,165037314141955;4,41030556122723;-2,65497873651248;4,89580571951501;0,575909017862159;-0,369210936709351;-0,415088076706979;-1,75312561082274;1,63435010402009;1,74082911235018;-1,69079242540965;4,04540342338487;1,79994813059784;6,49639470960665;5,52578529782295;7,82527341513287;0,597686757360407;3,55398950543031;3,43895921121521;3,84461258441979;-0,942684599856875;6,15134351488587;11,2066054205852
